State,County,Latitude,Longitude
Texas,Hardeman,34.289904,-99.745697
Texas,Hardin,30.329612,-94.393149
Texas,Harris,29.857273,-95.393037
Texas,Harrison,32.547993,-94.374425
Texas,Hartley,35.840244,-102.610047
Texas,Haskell,33.175965,-99.730773
Texas,Hays,30.061225,-98.029267
Texas,Hemphill,35.816237,-100.284807
Texas,Henderson,32.211633,-95.853418
Texas,Hidalgo,26.396384,-98.18099
Texas,Hill,31.98224,-97.129886
Texas,Hockley,33.605932,-102.343398
Texas,Hood,32.430149,-97.831677
Texas,Hopkins,33.148959,-95.565194
Texas,Houston,31.323036,-95.4216
Texas,Howard,32.303583,-101.43853
Texas,Hudspeth,31.450868,-105.377549
Texas,Hunt,33.123438,-96.083807
Texas,Hutchinson,35.837047,-101.362746
Texas,Irion,31.303424,-100.981304
Texas,Jack,33.232277,-98.171902
Texas,Jackson,28.959802,-96.58908
Texas,Jasper,30.752932,-94.022294
Texas,Jeff Davis,30.617087,-104.18786
Texas,Jefferson,29.854,-94.149331
Texas,Jim Hogg,27.041212,-98.700127
Texas,Jim Wells,27.733516,-98.090814
Texas,Johnson,32.379511,-97.364823
Texas,Jones,32.743709,-99.87443
Texas,Karnes,28.907618,-97.860767
Texas,Kaufman,32.598944,-96.288378
Texas,Kendall,29.944524,-98.711094
Texas,Kenedy,26.890232,-97.591233
Texas,Kent,33.18478,-100.76972
Texas,Kerr,30.053928,-99.351968
Texas,Kimble,30.479472,-99.746396
Texas,King,33.614159,-100.250548
Texas,Kinney,29.347087,-100.4177
Texas,Kleberg,27.438735,-97.66062
Texas,Knox,33.616657,-99.747112
Texas,Lamar,33.667263,-95.570348
Texas,Lamb,34.068862,-102.348018
Texas,Lampasas,31.196731,-98.240889
Texas,La Salle,28.351098,-99.096774
Texas,Lavaca,29.382578,-96.923633
Texas,Lee,30.321105,-96.976365
Texas,Leon,31.300493,-95.995622
Texas,Liberty,30.162189,-94.822682
Texas,Limestone,31.547543,-96.593623
Texas,Lipscomb,36.2802,-100.272683
Texas,Live Oak,28.351535,-98.126961
Texas,Llano,30.707585,-98.68469
Texas,Loving,31.844936,-103.561229
Texas,Lubbock,33.611469,-101.819944
Texas,Lynn,33.178412,-101.818493
Texas,McCulloch,31.205477,-99.359856
Texas,McLennan,31.549493,-97.201472
Texas,McMullen,28.384922,-98.578853
Texas,Madison,30.966878,-95.930372
Texas,Marion,32.797757,-94.357673
Texas,Martin,32.30983,-101.961836
Texas,Mason,30.703232,-99.237608
Texas,Matagorda,28.783341,-95.997755
Texas,Maverick,28.745217,-100.311368
Texas,Medina,29.353661,-99.111085
Texas,Menard,30.883707,-99.854936
Texas,Midland,31.870896,-102.024326
Texas,Milam,30.791242,-96.984395
Texas,Mills,31.494889,-98.594623
Texas,Mitchell,32.303781,-100.92458
Texas,Montague,33.676289,-97.724747
Texas,Montgomery,30.302364,-95.503523
Texas,Moore,35.835676,-101.890502
Texas,Morris,33.116466,-94.731265
Texas,Motley,34.058383,-100.793696
Texas,Nacogdoches,31.62056,-94.62025
Texas,Navarro,32.04845,-96.476908
Texas,Newton,30.786718,-93.73925
Texas,Nolan,32.312338,-100.418108
Texas,Nueces,27.739406,-97.521643
Texas,Ochiltree,36.278744,-100.815864
Texas,Oldham,35.401921,-102.59762
Texas,Orange,30.120918,-93.893358
Texas,Palo Pinto,32.75221,-98.317974
Texas,Panola,32.163978,-94.305156
Texas,Parker,32.777096,-97.805905
Texas,Parmer,34.532163,-102.784853
Texas,Pecos,30.770894,-102.71986
Texas,Polk,30.784553,-94.837338
Texas,Potter,35.398675,-101.893804
Texas,Presidio,30.005891,-104.261619
Texas,Rains,32.87058,-95.79544
Texas,Randall,34.962529,-101.895547
Texas,Reagan,31.372895,-101.513901
Texas,Real,29.82303,-99.805303
Texas,Red River,33.619626,-95.048429
Texas,Reeves,31.308366,-103.712706
Texas,Refugio,28.312496,-97.160479
Texas,Roberts,35.836216,-100.807555
Texas,Robertson,31.025481,-96.514941
Texas,Rockwall,32.889216,-96.407501
Texas,Runnels,31.833311,-99.967856
Texas,Rusk,32.109423,-94.756382
Texas,Sabine,31.3433,-93.851913
Texas,San Augustine,31.382449,-94.16318
Texas,San Jacinto,30.574218,-95.162852
Texas,San Patricio,28.011782,-97.517165
Texas,San Saba,31.155138,-98.819292
Texas,Schleicher,30.896233,-100.527216
Texas,Scurry,32.744462,-100.913399
Texas,Shackelford,32.743788,-99.347045
Texas,Shelby,31.790137,-94.142565
Texas,Sherman,36.277628,-101.894716
Texas,Smith,32.377093,-95.26963
Texas,Somervell,32.217942,-97.769211
Texas,Starr,26.546335,-98.715803
Texas,Stephens,32.731531,-98.840081
Texas,Sterling,31.835774,-101.054911
Texas,Stonewall,33.17958,-100.253807
Texas,Sutton,30.517865,-100.505395
Texas,Swisher,34.53046,-101.732852
Texas,Tarrant,32.77204,-97.291291
Texas,Taylor,32.295684,-99.89322
Texas,Terrell,30.232332,-102.072539
Texas,Terry,33.171229,-102.339284
Texas,Throckmorton,33.170712,-99.206137
Texas,Titus,33.214599,-94.966783
Texas,Tom Green,31.401583,-100.461355
Texas,Travis,30.239513,-97.69127
Texas,Trinity,31.087483,-95.153291
Texas,Tyler,30.769579,-94.379449
Texas,Upshur,32.735878,-94.941649
Texas,Upton,31.353849,-102.042013
Texas,Uvalde,29.35034,-99.761074
Texas,Val Verde,29.884961,-101.146646
Texas,Van Zandt,32.558948,-95.836391
Texas,Victoria,28.79637,-96.971198
Texas,Walker,30.74309,-95.569888
Texas,Waller,30.013578,-95.982102
Texas,Ward,31.513069,-103.105113
Texas,Washington,30.215075,-96.410272
Texas,Webb,27.770584,-99.326641
Texas,Wharton,29.278481,-96.229675
Texas,Wheeler,35.392593,-100.253107
Texas,Wichita,33.991103,-98.716851
Texas,Wilbarger,34.08492,-99.24244
Texas,Willacy,26.481092,-97.584224
Texas,Williamson,30.64903,-97.605069
Texas,Wilson,29.174303,-98.085899
Texas,Winkler,31.831416,-103.055986
Texas,Wise,33.219095,-97.653997
Texas,Wood,32.783588,-95.382166
Texas,Yoakum,33.172397,-102.823771
Texas,Young,33.158787,-98.678267
Texas,Zapata,26.996981,-99.182603
Texas,Zavala,28.864652,-99.75983
Utah,Beaver,38.357535,-113.238948
Utah,Box Elder,41.476021,-113.052922
Utah,Cache,41.734225,-111.744581
Utah,Carbon,39.67005,-110.590357
Utah,Daggett,40.890099,-109.505786
Utah,Davis,41.037045,-112.202123
Utah,Duchesne,40.289649,-110.42983
Utah,Emery,39.009028,-110.721111
Utah,Garfield,37.831622,-111.450886
Utah,Grand,38.974326,-109.57345
Utah,Iron,37.882727,-113.290059
Utah,Juab,39.710827,-112.794262
Utah,Kane,37.275118,-111.815413
Utah,Millard,39.09454,-113.525014
Utah,Morgan,41.091027,-111.577885
Utah,Piute,38.335881,-112.129376
Utah,Rich,41.627598,-111.240227
Utah,Salt Lake,40.667882,-111.924244
Utah,San Juan,37.623064,-109.78932
Utah,Sanpete,39.380588,-111.570451
Utah,Sevier,38.746825,-111.81193
Utah,Summit,40.87206,-110.968486
Utah,Tooele,40.467692,-113.124015
Utah,Uintah,40.125887,-109.517748
Utah,Utah,40.120409,-111.668667
Utah,Wasatch,40.334884,-111.161568
Utah,Washington,37.262531,-113.4878
Utah,Wayne,38.261229,-110.990323
Utah,Weber,41.270355,-111.875879
Vermont,Addison,44.031248,-73.141581
Vermont,Bennington,43.035325,-73.11146
Vermont,Caledonia,44.468791,-72.112168
Vermont,Chittenden,44.460676,-73.070525
Vermont,Essex,44.724021,-71.732736
Vermont,Franklin,44.858964,-72.909402
Vermont,Grand Isle,44.801788,-73.300758
Vermont,Lamoille,44.603504,-72.638356
Vermont,Orange,44.003392,-72.369687
Vermont,Orleans,44.828442,-72.25163
Vermont,Rutland,43.580844,-73.038196
Vermont,Washington,44.274953,-72.609475
Vermont,Windham,42.999143,-72.716335
Vermont,Windsor,43.588143,-72.591515
Virginia,Accomack,37.765944,-75.757807
Virginia,Albemarle,38.024184,-78.553506
Virginia,Alleghany,37.787905,-80.008669
Virginia,Amelia,37.336131,-77.973218
Virginia,Amherst,37.630362,-79.147848
Virginia,Appomattox,37.370725,-78.81094
Virginia,Arlington,38.878337,-77.100703
Virginia,Augusta,38.167807,-79.146682
Virginia,Bath,38.068988,-79.732898
Virginia,Bedford,37.312408,-79.527947
Virginia,Bland,37.130612,-81.125853
Virginia,Botetourt,37.553193,-79.805318
Virginia,Brunswick,36.764531,-77.860916
Virginia,Buchanan,37.26812,-82.038151
Virginia,Buckingham,37.573928,-78.529169
Virginia,Campbell,37.210151,-79.095429
Virginia,Caroline,38.030319,-77.352348
Virginia,Carroll,36.732426,-80.728043
Virginia,Charles City,37.361048,-77.054171
Virginia,Charlotte,37.014091,-78.661424
Virginia,Chesterfield,37.378434,-77.585847
Virginia,Clarke,39.115931,-77.992004
Virginia,Craig,37.473129,-80.231734
Virginia,Culpeper,38.48593,-77.956476
Virginia,Cumberland,37.520189,-78.252836
Virginia,Dickenson,37.137081,-82.349208
Virginia,Dinwiddie,37.073498,-77.635492
Virginia,Essex,37.93948,-76.941871
Virginia,Fairfax,38.833743,-77.276117
Virginia,Fauquier,38.744103,-77.821585
Virginia,Floyd,36.931438,-80.350309
Virginia,Fluvanna,37.830606,-78.284445
Virginia,Franklin,36.99235,-79.883959
Virginia,Frederick,39.203637,-78.263916
Virginia,Giles,37.31193,-80.717178
Virginia,Gloucester,37.403541,-76.523505
Virginia,Goochland,37.724166,-77.914273
Virginia,Grayson,36.656303,-81.225337
Virginia,Greene,38.297981,-78.470163
Virginia,Greensville,36.680225,-77.560261
Virginia,Halifax,36.766461,-78.939614
Virginia,Hanover,37.760166,-77.490992
Virginia,Henrico,37.437521,-77.300333
Virginia,Henry,36.620593,-79.980584
Virginia,Highland,38.356672,-79.567958
Virginia,Isle of Wight,36.901418,-76.707569
Virginia,James City,37.324427,-76.778319
Virginia,King and Queen,37.720995,-76.89109
Virginia,King George,38.277179,-77.162702
Virginia,King William,37.70826,-77.091054
Virginia,Lancaster,37.703831,-76.413199
Virginia,Lee,36.702162,-83.130334
Virginia,Loudoun,39.08113,-77.638857
Virginia,Louisa,37.971681,-77.959178
Virginia,Lunenburg,36.945757,-78.242313
Virginia,Madison,38.412059,-78.276961
Virginia,Mathews,37.425348,-76.268808
Virginia,Mecklenburg,36.687256,-78.368959
Virginia,Middlesex,37.606828,-76.527958
Virginia,Montgomery,37.174885,-80.387314
Virginia,Nelson,37.790016,-78.879394
Virginia,New Kent,37.498974,-76.993339
Virginia,Northampton,37.302629,-75.923868
Virginia,Northumberland,37.856974,-76.379687
Virginia,Nottoway,37.143696,-78.052162
Virginia,Orange,38.250439,-78.00998
Virginia,Page,38.623751,-78.490471
Virginia,Patrick,36.667327,-80.286141
Virginia,Pittsylvania,36.821721,-79.398502
Virginia,Powhatan,37.549404,-77.912855
Virginia,Prince Edward,37.224881,-78.432957
Virginia,Prince George,37.187326,-77.220993
Virginia,Prince William,38.702332,-77.478887
Virginia,Pulaski,37.063385,-80.713444
Virginia,Rappahannock,38.684522,-78.168824
Virginia,Richmond,37.942894,-76.730561
Virginia,Roanoke,37.331077,-80.19011
Virginia,Rockbridge,37.814517,-79.447754
Virginia,Rockingham,38.511257,-78.876307
Virginia,Russell,36.93342,-82.095934
Virginia,Scott,36.712778,-82.613627
Virginia,Shenandoah,38.856204,-78.573987
Virginia,Smyth,36.842318,-81.539786
Virginia,Southampton,36.720173,-77.103856
Virginia,Spotsylvania,38.182311,-77.65628
Virginia,Stafford,38.418933,-77.459043
Virginia,Surry,37.119761,-76.880172
Virginia,Sussex,36.926645,-77.259732
Virginia,Tazewell,37.125395,-81.562924
Virginia,Warren,38.908187,-78.207131
Virginia,Washington,36.747813,-81.950291
Virginia,Westmoreland,38.109191,-76.80417
Virginia,Wise,36.974561,-82.62156
Virginia,Wythe,36.901471,-81.084209
Virginia,York,37.220914,-76.395533
Virginia,Alexandria [9],38.818343,-77.082026
Virginia,Bedford [9],37.338156,-79.520705
Virginia,Bristol [9],36.616954,-82.157564
Virginia,Buena Vista [9],37.731663,-79.356375
Virginia,Charlottesville [9],38.037658,-78.485381
Virginia,Chesapeake [9],36.679376,-76.301788
Virginia,Colonial Heights [9],37.261685,-77.396804
Virginia,Covington [9],37.778143,-79.986039
Virginia,Danville [9],36.583334,-79.408071
Virginia,Emporia [9],36.696182,-77.535975
Virginia,Fairfax [9],38.853183,-77.299025
Virginia,Falls Church [9],38.883787,-77.174639
Virginia,Franklin [9],36.684014,-76.941396
Virginia,Fredericksburg [9],38.299272,-77.486658
Virginia,Galax [9],36.66564,-80.914308
Virginia,Hampton [9],37.04803,-76.297149
Virginia,Harrisonburg [9],38.436013,-78.874197
Virginia,Hopewell [9],37.29101,-77.298944
Virginia,Lexington [9],37.782332,-79.44432
Virginia,Lynchburg [9],37.399016,-79.195458
Virginia,Manassas [9],38.747561,-77.484727
Virginia,Manassas Park [9],38.768991,-77.448681
Virginia,Martinsville [9],36.683527,-79.863648
Virginia,Newport News [9],37.075978,-76.521719
Virginia,Norfolk [9],36.923015,-76.244641
Virginia,Norton [9],36.931549,-82.625996
Virginia,Petersburg [9],37.20473,-77.392368
Virginia,Poquoson [9],37.12836,-76.303534
Virginia,Portsmouth [9],36.85943,-76.356269
Virginia,Radford [9],37.120036,-80.557048
Virginia,Richmond [9],37.531399,-77.476009
Virginia,Roanoke [9],37.27783,-79.958472
Virginia,Salem [9],37.285333,-80.055241
Virginia,Staunton [9],38.158056,-79.061501
Virginia,Suffolk [9],36.697157,-76.634781
Virginia,Virginia Beach [9],36.779322,-76.02402
Virginia,Waynesboro [9],38.067157,-78.90142
Virginia,Williamsburg [9],37.269293,-76.706717
Virginia,Winchester [9],39.173869,-78.176356
Washington,Adams,47.00484,-118.533308
Washington,Asotin,46.181861,-117.227781
Washington,Benton,46.228072,-119.516864
Washington,Chelan,47.859892,-120.618543
Washington,Clallam,48.113009,-123.930611
Washington,Clark,45.771674,-122.485903
Washington,Columbia,46.292851,-117.911635
Washington,Cowlitz,46.185923,-122.658682
Washington,Douglas,47.735866,-119.69588
Washington,Ferry,48.437246,-118.517074
Washington,Franklin,46.53458,-118.906944
Washington,Garfield,46.429474,-117.536715
Washington,Grant,47.213633,-119.467788
Washington,Grays Harbor,47.142786,-123.827043
Washington,Island,48.158436,-122.670503
Washington,Jefferson,47.802641,-123.52181
Washington,King,47.493554,-121.832375
Washington,Kitsap,47.639687,-122.649636
Washington,Kittitas,47.124444,-120.676714
Washington,Klickitat,45.869509,-120.780117
Washington,Lewis,46.580071,-122.377444
Washington,Lincoln,47.582718,-118.417668
Washington,Mason,47.354126,-123.17385
Washington,Okanogan,48.550971,-119.691035
Washington,Pacific,46.556587,-123.782419
Washington,Pend Oreille,48.543877,-117.232183
Washington,Pierce,47.040716,-122.144709
Washington,San Juan,48.508862,-123.100616
Washington,Skagit,48.493066,-121.816278
Washington,Skamania,46.024782,-121.953227
Washington,Snohomish,48.054913,-121.766412
Washington,Spokane,47.620379,-117.404392
Washington,Stevens,48.390648,-117.854897
Washington,Thurston,46.932598,-122.829441
Washington,Wahkiakum,46.294638,-123.424458
Washington,Walla Walla,46.254606,-118.480374
Washington,Whatcom,48.842653,-121.836433
Washington,Whitman,46.903322,-117.522962
Washington,Yakima,46.456558,-120.740145
West Virginia,Barbour,39.139754,-79.996914
West Virginia,Berkeley,39.457854,-78.032338
West Virginia,Boone,38.022838,-81.713314
West Virginia,Braxton,38.699302,-80.731649
West Virginia,Brooke,40.272645,-80.578691
West Virginia,Cabell,38.41958,-82.243392
West Virginia,Calhoun,38.844159,-81.115478
West Virginia,Clay,38.459826,-81.081866
West Virginia,Doddridge,39.263482,-80.701147
West Virginia,Fayette,38.030933,-81.086051
West Virginia,Gilmer,38.915865,-80.849409
West Virginia,Grant,39.105988,-79.195064
West Virginia,Greenbrier,37.924418,-80.45059
West Virginia,Hampshire,39.31214,-78.611989
West Virginia,Hancock,40.516931,-80.570057
West Virginia,Hardy,39.010818,-78.843641
West Virginia,Harrison,39.279199,-80.386487
West Virginia,Jackson,38.834234,-81.677717
West Virginia,Jefferson,39.307399,-77.86322
West Virginia,Kanawha,38.328061,-81.523522
West Virginia,Lewis,38.988844,-80.495518
West Virginia,Lincoln,38.171651,-82.077547
West Virginia,Logan,37.830591,-81.940853
West Virginia,McDowell,37.382663,-81.658205
West Virginia,Marion,39.505839,-80.243402
West Virginia,Marshall,39.854717,-80.671378
West Virginia,Mason,38.759288,-82.024172
West Virginia,Mercer,37.403448,-81.106456
West Virginia,Mineral,39.405626,-78.956581
West Virginia,Mingo,37.721151,-82.158993
West Virginia,Monongalia,39.633645,-80.059074
West Virginia,Monroe,37.550353,-80.547891
West Virginia,Morgan,39.554835,-78.257314
West Virginia,Nicholas,38.291416,-80.797516
West Virginia,Ohio,40.098932,-80.620728
West Virginia,Pendleton,38.686836,-79.333707
West Virginia,Pleasants,39.368133,-81.161172
West Virginia,Pocahontas,38.332513,-80.012092
West Virginia,Preston,39.46903,-79.668865
West Virginia,Putnam,38.510513,-81.906109
West Virginia,Raleigh,37.76247,-81.264671
West Virginia,Randolph,38.781087,-79.867783
West Virginia,Ritchie,39.177112,-81.066317
West Virginia,Roane,38.743033,-81.354502
West Virginia,Summers,37.656003,-80.856315
West Virginia,Taylor,39.329072,-80.045629
West Virginia,Tucker,39.111175,-79.559968
West Virginia,Tyler,39.465981,-80.879493
West Virginia,Upshur,38.902537,-80.231335
West Virginia,Wayne,38.145531,-82.419698
West Virginia,Webster,38.492985,-80.430262
West Virginia,Wetzel,39.596574,-80.634394
West Virginia,Wirt,39.020034,-81.382975
West Virginia,Wood,39.211679,-81.515928
West Virginia,Wyoming,37.603717,-81.548884
Wisconsin,Adams,43.973763,-89.767223
Wisconsin,Ashland,46.546291,-90.665154
Wisconsin,Barron,45.437192,-91.852892
Wisconsin,Bayfield,46.634199,-91.177282
Wisconsin,Brown,44.473961,-87.995926
Wisconsin,Buffalo,44.389759,-91.758714
Wisconsin,Burnett,45.865255,-92.367978
Wisconsin,Calumet,44.07841,-88.212132
Wisconsin,Chippewa,45.069092,-91.283505
Wisconsin,Clark,44.733596,-90.610201
Wisconsin,Columbia,43.471882,-89.330472
Wisconsin,Crawford,43.24991,-90.95123
Wisconsin,Dane,43.067468,-89.417852
Wisconsin,Dodge,43.422706,-88.704379
Wisconsin,Door,45.067808,-87.087936
Wisconsin,Douglas,46.463316,-91.89258
Wisconsin,Dunn,44.947741,-91.89772
Wisconsin,Eau Claire,44.726355,-91.286414
Wisconsin,Florence,45.849646,-88.400322
Wisconsin,Fond du Lac,43.754722,-88.493284
Wisconsin,Forest,45.666882,-88.773225
Wisconsin,Grant,42.870062,-90.695368
Wisconsin,Green,42.677728,-89.605639
Wisconsin,Green Lake,43.76141,-88.987228
Wisconsin,Iowa,43.001021,-90.133692
Wisconsin,Iron,46.32655,-90.261299
Wisconsin,Jackson,44.324895,-90.806541
Wisconsin,Jefferson,43.013807,-88.773986
Wisconsin,Juneau,43.932836,-90.113984
Wisconsin,Kenosha,42.579703,-87.424898
Wisconsin,Kewaunee,44.500949,-87.161813
Wisconsin,La Crosse,43.908222,-91.111758
Wisconsin,Lafayette,42.655578,-90.130292
Wisconsin,Langlade,45.259204,-89.06819
Wisconsin,Lincoln,45.338319,-89.742082
Wisconsin,Manitowoc,44.105108,-87.313828
Wisconsin,Marathon,44.898036,-89.757823
Wisconsin,Marinette,45.346899,-87.991198
Wisconsin,Marquette,43.826053,-89.409095
Wisconsin,Menominee,44.991304,-88.669251
Wisconsin,Milwaukee,43.017655,-87.481575
Wisconsin,Monroe,43.945175,-90.619969
Wisconsin,Oconto,44.996575,-88.206516
Wisconsin,Oneida,45.713791,-89.536693
Wisconsin,Outagamie,44.418226,-88.464988
Wisconsin,Ozaukee,43.360715,-87.496553
Wisconsin,Pepin,44.627436,-91.83489
Wisconsin,Pierce,44.725337,-92.426279
Wisconsin,Polk,45.46803,-92.453154
Wisconsin,Portage,44.476246,-89.49807
Wisconsin,Price,45.679072,-90.35965
Wisconsin,Racine,42.754075,-87.414676
Wisconsin,Richland,43.376199,-90.435693
Wisconsin,Rock,42.669931,-89.075119
Wisconsin,Rusk,45.472734,-91.136745
Wisconsin,St. Croix,45.028959,-92.447284
Wisconsin,Sauk,43.427998,-89.943329
Wisconsin,Sawyer,45.864913,-91.14713
Wisconsin,Shawano,44.789641,-88.755813
Wisconsin,Sheboygan,43.746002,-87.730546
Wisconsin,Taylor,45.211656,-90.504853
Wisconsin,Trempealeau,44.30305,-91.358867
Wisconsin,Vernon,43.599858,-90.815226
Wisconsin,Vilas,46.049848,-89.501254
Wisconsin,Walworth,42.66811,-88.541731
Wisconsin,Washburn,45.892463,-91.796423
Wisconsin,Washington,43.391156,-88.232917
Wisconsin,Waukesha,43.019308,-88.306707
Wisconsin,Waupaca,44.478004,-88.967006
Wisconsin,Waushara,44.112825,-89.239752
Wisconsin,Winnebago,44.085707,-88.668149
Wisconsin,Wood,44.461413,-90.038825
Wyoming,Albany,41.665514,-105.721883
Wyoming,Big Horn,44.525654,-107.993321
Wyoming,Campbell,44.241321,-105.552029
Wyoming,Carbon,41.70359,-106.933153
Wyoming,Converse,42.972839,-105.507367
Wyoming,Crook,44.589266,-104.567298
Wyoming,Fremont,43.055303,-108.605531
Wyoming,Goshen,42.08958,-104.353482
Wyoming,Hot Springs,43.720871,-108.435652
Wyoming,Johnson,44.044048,-106.588541
Wyoming,Laramie,41.29283,-104.660395
Wyoming,Lincoln,42.228788,-110.679842
Wyoming,Natrona,42.973641,-106.764877
Wyoming,Niobrara,43.062159,-104.468373
Wyoming,Park,44.492387,-109.593598
Wyoming,Platte,42.130319,-104.960809
Wyoming,Sheridan,44.781369,-106.881211
Wyoming,Sublette,42.767928,-109.91617
Wyoming,Sweetwater,41.660339,-108.875676
Wyoming,Teton,44.049321,-110.588102
Wyoming,Uinta,41.284726,-110.558947
Wyoming,Washakie,43.878831,-107.669052
Wyoming,Weston,43.846213,-104.57002
